mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-5.1763263,-0.49156332,1,1,6.724744,1.3442638,0.029054828,0.97094524,0.05352132,0.05352132
-5.8857946,-0.48300505,1,1,6.4608235,1.3014028,0.012357357,0.9876427,0.029590247,0.029590249
-6.0428658,-0.39548826,1,1,6.355822,1.3084905,0.01143864,0.9885614,0.029387005,0.029387008
-5.2649183,-0.40924883,1,1,6.2326117,1.2927749,0.01835939,0.9816406,0.04086904,0.040869042
-5.214576,-0.53943396,1,1,6.3618193,1.3178489,0.029210085,0.97078997,0.05544278,0.05544278
-6.610548,-0.2708726,1,1,6.4114656,1.3020408,0.005923337,0.99407667,0.016174102,0.016174104
-6.60357,-0.32661772,1,1,5.970501,1.2271755,0.004417847,0.99558216,0.007839028,0.007839028
-4.7628984,-0.64695644,1,1,6.862982,1.3716476,0.04789688,0.952103,0.08522479,0.085224785
-5.768094,-0.510633,1,1,5.901897,1.2295768,0.010447901,0.98955214,0.017187718,0.01718772
-6.9524717,-0.25075388,1,1,6.2542753,1.2849815,0.0030849576,0.9969151,0.007563463,0.0075634625
-6.199685,-0.27714968,1,1,6.630977,1.3284719,0.009019227,0.9909808,0.015970219,0.01597022
-4.033759,-0.6713395,1,1,6.184207,1.2965076,0.069381185,0.93061876,0.09757892,0.09757892
-6.19853,-0.43426347,1,1,6.8162217,1.3575437,0.011201901,0.98879814,0.03115456,0.03115456
-2.2622592,-1.7171769,1,1,5.965337,1.2718208,0.3939787,0.60602134,0.24621668,0.24621668
-4.903571,-0.69037294,1,1,5.8229027,1.2216918,0.027817313,0.97218275,0.034673616,0.034673613
-6.5383635,-0.31803846,1,1,6.5156116,1.3238523,0.004445616,0.9955544,0.007484066,0.0074840644
-5.796857,-0.485641,1,1,6.9654202,1.370467,0.016070636,0.98392934,0.035353664,0.03535366
-4.068119,-0.9740472,1,1,5.8274713,1.2319343,0.06371049,0.9362895,0.07083576,0.07083576
-5.0281205,-0.76195335,1,1,6.964544,1.3722389,0.0403262,0.9596739,0.06262845,0.062628455
-4.304572,-0.79366183,1,1,7.326398,1.4098594,0.08676731,0.9132328,0.1528223,0.1528223
-3.8805368,-1.1701808,1,1,5.992631,1.2600744,0.10953932,0.89046067,0.12753251,0.12753251
-6.5801153,-0.16605854,1,1,6.2914767,1.2854736,0.004541371,0.9954586,0.0071451375,0.007145138
-5.716057,-0.368093,1,1,6.2915955,1.2951705,0.011535117,0.9884648,0.019855238,0.019855238
-6.3415604,-0.33008528,1,1,5.946621,1.1609094,0.0072361706,0.9927639,0.030730424,0.030730423
-5.299732,-0.6792321,1,1,7.0512905,1.3829944,0.03158085,0.96841913,0.05958839,0.059588388
-4.5747547,-0.8309245,1,1,6.7468786,1.3598726,0.055972755,0.9440273,0.087324455,0.087324455
-6.816635,-0.21484661,1,1,6.2462215,1.2771795,0.0035600245,0.99644,0.0071186135,0.007118611
-6.2077475,-0.3327198,1,1,6.820408,1.3638952,0.010149135,0.9898509,0.019517962,0.019517958
-5.9661646,-0.5077491,1,1,5.82946,1.2057283,0.009588518,0.9904114,0.016564598,0.016564596
-6.500637,-0.35646772,1,1,6.340461,1.3000019,0.006722023,0.99327797,0.01595473,0.015954727
-6.3844852,-0.3730483,1,1,6.1457863,1.2627857,0.007372689,0.9926273,0.018005688,0.018005691
-6.247939,-0.43926334,1,1,6.3423777,1.3074424,0.00907347,0.99092656,0.026088413,0.026088411
-5.6385746,-0.56741,1,1,5.9690742,1.2463052,0.015487897,0.98451203,0.023562485,0.023562485
-5.553179,-0.60146236,1,1,6.5162706,1.3020551,0.0212341,0.9787659,0.03884882,0.038848825
-6.379899,-0.43629646,1,1,6.256398,1.2818763,0.006357601,0.99364233,0.010730396,0.010730394
-6.0765057,-0.36182356,1,1,6.6347504,1.3407094,0.008930885,0.99106914,0.01885856,0.018858558
-5.142515,-0.71338034,1,1,6.5053134,1.3295362,0.032275945,0.9677241,0.047485594,0.047485594
-6.4482584,-0.27550936,1,1,5.559087,1.070812,0.0034034771,0.9965965,0.0048449617,0.004844962
-3.8514638,-0.9351878,1,1,6.5027537,1.3465612,0.11133595,0.88866407,0.14352706,0.14352706
-6.131687,-0.39124918,1,1,6.0859365,1.2651451,0.008845748,0.99115425,0.033865828,0.033865828
-5.5615315,-0.5303776,1,1,7.355268,1.4079273,0.02356586,0.97643423,0.06686477,0.06686477
-4.594181,-0.76747036,1,1,7.018431,1.3851821,0.050291575,0.9497084,0.091566086,0.091566086
-5.403202,-0.5630889,1,1,7.188239,1.3946197,0.030210331,0.9697897,0.063346855,0.063346855
-5.665694,-0.59977245,1,1,6.8698616,1.3638208,0.024133848,0.9758662,0.047447614,0.047447618
-5.1942787,-0.6110501,1,1,6.5369415,1.3283412,0.028540008,0.97146004,0.04906012,0.04906012
-4.4213,-0.7654543,1,1,6.4800577,1.3279645,0.05995035,0.94004965,0.09513242,0.09513242
-6.0344296,-0.6175332,1,1,6.033698,1.2404182,0.009654557,0.9903455,0.017505277,0.017505279
-4.484124,-0.7343936,1,1,7.0188017,1.3855121,0.067815416,0.93218464,0.1092303,0.1092303
-4.403099,-0.76715136,1,1,6.2621527,1.2988708,0.053649124,0.9463509,0.07985534,0.07985534
-6.546505,-0.19998074,1,1,6.113452,1.2598588,0.003509767,0.9964902,0.005057372,0.005057372
-5.330303,-0.7300067,1,1,6.0068016,1.2489431,0.019613184,0.9803868,0.027911354,0.027911354
-3.8613043,-0.77983713,1,1,5.862949,1.2346056,0.076847866,0.92315215,0.08921799,0.089218
-7.4875526,0.09602833,1,1,6.291945,1.2977483,0.0019846184,0.9980154,0.0066510923,0.006651093
-6.421692,-0.22932339,1,1,6.2745075,1.2788217,0.006754386,0.99324554,0.014649339,0.014649341
-6.2217007,-0.46151352,1,1,6.1959167,1.2700069,0.009116476,0.99088365,0.022003183,0.022003183
-6.1837053,-0.47005987,1,1,6.266408,1.2888534,0.0069332244,0.9930668,0.009298727,0.009298728
-4.9528894,-0.6837511,1,1,6.8942833,1.3728921,0.03785764,0.9621424,0.083061285,0.083061285
-6.7765026,-0.12271023,1,1,6.4662023,1.3110006,0.0042052325,0.9957947,0.007732748,0.007732749
-5.576165,-0.52470636,1,1,6.58837,1.3349674,0.022060929,0.97793907,0.043831844,0.043831844
-4.6191473,-0.78133965,1,1,7.116783,1.3953531,0.05928525,0.9407147,0.0941023,0.0941023
-6.056183,-0.36877108,1,1,6.413986,1.3165929,0.008527198,0.99147284,0.017164173,0.017164173
-3.105985,-1.3309426,1,1,6.0869203,1.290488,0.24573618,0.7542639,0.2149069,0.2149069
-6.396847,-0.30524874,1,1,5.657301,1.1048639,0.0039173844,0.9960826,0.006218964,0.0062189647
-4.1499987,-0.8368211,1,1,6.9476643,1.3767755,0.087332875,0.91266716,0.12893,0.12893
-5.796566,-0.6723814,1,1,6.035351,1.1951244,0.013127149,0.98687285,0.025633326,0.025633326
-2.8732908,-1.2907853,1,1,6.7571807,1.3651683,0.24961224,0.75038767,0.2435823,0.2435823
-6.480152,-0.2995143,1,1,6.3220587,1.2916677,0.0056191757,0.9943807,0.010368057,0.010368061
-6.491353,-0.3673358,1,1,6.2551904,1.2800376,0.0054230406,0.99457705,0.009144685,0.009144687
-6.920249,-0.28623915,1,1,6.140887,1.2642152,0.0029072268,0.9970928,0.005767145,0.0057671443
-6.256897,-0.34731293,1,1,5.9925365,1.2214305,0.0076605207,0.99233955,0.019365827,0.019365828
-3.9466503,-0.98550844,1,1,7.22488,1.4035499,0.11682392,0.88317615,0.15532334,0.15532334
-5.811365,-0.5077176,1,1,6.1657634,1.2801263,0.011029593,0.9889704,0.01813785,0.01813785
-6.8609867,-0.18652105,1,1,6.608947,1.323529,0.003859508,0.9961405,0.008247472,0.008247472
-5.7290382,-0.5590224,1,1,6.200749,1.2674968,0.017952219,0.9820478,0.033856574,0.03385658
-5.8277836,-0.41248894,1,1,7.03263,1.3872259,0.015085404,0.98491466,0.03602836,0.03602836
-3.7425227,-1.1288571,1,1,5.996918,1.2792423,0.1175687,0.8824313,0.1262947,0.1262947
-5.6997633,-0.5209646,1,1,6.978648,1.3765543,0.020749846,0.9792501,0.039241485,0.039241485
-6.3144217,-0.46341038,1,1,6.421244,1.3129404,0.007139768,0.9928603,0.010141146,0.010141145
-4.7387304,-0.70077634,1,1,7.2072463,1.3987787,0.051761575,0.9482384,0.098013714,0.098013714
-5.303172,-0.48614073,1,1,6.2882886,1.3035572,0.021387646,0.9786124,0.037326936,0.03732694
-5.3524227,-0.58155155,1,1,7.082961,1.3859184,0.03632527,0.96367466,0.07859318,0.07859318
-5.023305,-0.6543441,1,1,5.7700877,1.2018726,0.030570434,0.96942955,0.050075408,0.050075408
-6.223956,-0.29972315,1,1,6.6304173,1.3411005,0.012601955,0.98739797,0.05630543,0.056305435
-5.4860106,-0.55136156,1,1,7.1334286,1.3936918,0.021457862,0.97854215,0.057084966,0.057084966
-6.522217,-0.2570238,1,1,6.1110973,1.253413,0.0042758086,0.9957242,0.0073784837,0.0073784823
-4.285822,-0.8847928,1,1,6.365193,1.3164842,0.07053652,0.9294635,0.11389575,0.11389575
-4.560728,-0.72375727,1,1,6.393857,1.3131206,0.055937167,0.9440628,0.09056148,0.09056148
-4.7723694,-0.839931,1,1,6.3518376,1.320215,0.04652175,0.9534783,0.072689705,0.072689705
